period,respondent,respondent-name,fueltype,type-name,value,value-units,total
2021-01-20T00,CAL,California,SUN,Solar,2167,megawatthours,18409
2021-01-20T00,CAL,California,WND,Wind,3727,megawatthours,18409
2021-01-19T23,CAL,California,SUN,Solar,4898,megawatthours,19464
2021-01-19T23,CAL,California,WND,Wind,4193,megawatthours,19464
2021-01-19T22,CAL,California,SUN,Solar,5829,megawatthours,19546
2021-01-19T22,CAL,California,WND,Wind,4078,megawatthours,19546
2021-01-19T21,CAL,California,SUN,Solar,6639,megawatthours,19898
2021-01-19T21,CAL,California,WND,Wind,4075,megawatthours,19898
2021-01-19T20,CAL,California,SUN,Solar,7279,megawatthours,20601
2021-01-19T20,CAL,California,WND,Wind,4050,megawatthours,20601
2021-01-19T19,CAL,California,SUN,Solar,8062,megawatthours,20816
2021-01-19T19,CAL,California,WND,Wind,3836,megawatthours,20816
2021-01-19T18,CAL,California,SUN,Solar,6305,megawatthours,19717
2021-01-19T18,CAL,California,WND,Wind,3881,megawatthours,19717
2021-01-19T17,CAL,California,SUN,Solar,4655,megawatthours,19347
2021-01-19T17,CAL,California,WND,Wind,3900,megawatthours,19347
2021-01-19T16,CAL,California,SUN,Solar,1548,megawatthours,17962
2021-01-19T16,CAL,California,WND,Wind,3983,megawatthours,17962
2021-01-19T15,CAL,California,SUN,Solar,23,megawatthours,16591
2021-01-19T15,CAL,California,WND,Wind,3900,megawatthours,16591
2021-01-19T14,CAL,California,SUN,Solar,-21,megawatthours,15289
2021-01-19T14,CAL,California,WND,Wind,3732,megawatthours,15289
2021-01-19T13,CAL,California,SUN,Solar,-22,megawatthours,13513
2021-01-19T13,CAL,California,WND,Wind,3605,megawatthours,13513
2021-01-19T12,CAL,California,SUN,Solar,-21,megawatthours,12722
2021-01-19T12,CAL,California,WND,Wind,3532,megawatthours,12722
2021-01-19T11,CAL,California,SUN,Solar,-20,megawatthours,12615
2021-01-19T11,CAL,California,WND,Wind,3526,megawatthours,12615
2021-01-19T10,CAL,California,SUN,Solar,-19,megawatthours,12676
2021-01-19T10,CAL,California,WND,Wind,2849,megawatthours,12676
2021-01-19T09,CAL,California,SUN,Solar,-19,megawatthours,13180
2021-01-19T09,CAL,California,WND,Wind,2616,megawatthours,13180
2021-01-19T08,CAL,California,SUN,Solar,-19,megawatthours,13270
2021-01-19T08,CAL,California,WND,Wind,2014,megawatthours,13270
2021-01-19T07,CAL,California,SUN,Solar,-18,megawatthours,13890
2021-01-19T07,CAL,California,WND,Wind,1627,megawatthours,13890
2021-01-19T06,CAL,California,SUN,Solar,-18,megawatthours,15060
2021-01-19T06,CAL,California,WND,Wind,1500,megawatthours,15060
2021-01-19T05,CAL,California,SUN,Solar,-17,megawatthours,16003
2021-01-19T05,CAL,California,WND,Wind,1684,megawatthours,16003
2021-01-19T04,CAL,California,SUN,Solar,-17,megawatthours,17204
2021-01-19T04,CAL,California,WND,Wind,1736,megawatthours,17204
2021-01-19T03,CAL,California,SUN,Solar,-17,megawatthours,18557
2021-01-19T03,CAL,California,WND,Wind,1723,megawatthours,18557
2021-01-19T02,CAL,California,SUN,Solar,-21,megawatthours,18995
2021-01-19T02,CAL,California,WND,Wind,1714,megawatthours,18995
2021-01-19T01,CAL,California,SUN,Solar,150,megawatthours,17143
2021-01-19T01,CAL,California,WND,Wind,1719,megawatthours,17143
2021-01-19T00,CAL,California,SUN,Solar,3757,megawatthours,17502
2021-01-19T00,CAL,California,WND,Wind,1778,megawatthours,17502
2021-01-18T23,CAL,California,SUN,Solar,8013,megawatthours,19657
2021-01-18T23,CAL,California,WND,Wind,1948,megawatthours,19657
2021-01-18T22,CAL,California,SUN,Solar,9395,megawatthours,20156
2021-01-18T22,CAL,California,WND,Wind,2064,megawatthours,20156
2021-01-18T21,CAL,California,SUN,Solar,10020,megawatthours,20804
2021-01-18T21,CAL,California,WND,Wind,2178,megawatthours,20804
2021-01-18T20,CAL,California,SUN,Solar,10098,megawatthours,20520
2021-01-18T20,CAL,California,WND,Wind,2070,megawatthours,20520
2021-01-18T19,CAL,California,SUN,Solar,10312,megawatthours,20749
2021-01-18T19,CAL,California,WND,Wind,2066,megawatthours,20749
2021-01-18T18,CAL,California,SUN,Solar,10204,megawatthours,20812
2021-01-18T18,CAL,California,WND,Wind,1963,megawatthours,20812
2021-01-18T17,CAL,California,SUN,Solar,9033,megawatthours,19870
2021-01-18T17,CAL,California,WND,Wind,1711,megawatthours,19870
2021-01-18T16,CAL,California,SUN,Solar,4478,megawatthours,16816
2021-01-18T16,CAL,California,WND,Wind,1696,megawatthours,16816
2021-01-18T15,CAL,California,SUN,Solar,242,megawatthours,15306
2021-01-18T15,CAL,California,WND,Wind,1875,megawatthours,15306
2021-01-18T14,CAL,California,SUN,Solar,-21,megawatthours,14174
2021-01-18T14,CAL,California,WND,Wind,1916,megawatthours,14174
2021-01-18T13,CAL,California,SUN,Solar,-21,megawatthours,12864
2021-01-18T13,CAL,California,WND,Wind,1457,megawatthours,12864
2021-01-18T12,CAL,California,SUN,Solar,-20,megawatthours,12120
2021-01-18T12,CAL,California,WND,Wind,920,megawatthours,12120
2021-01-18T11,CAL,California,SUN,Solar,-20,megawatthours,11856
2021-01-18T11,CAL,California,WND,Wind,939,megawatthours,11856
2021-01-18T10,CAL,California,SUN,Solar,-19,megawatthours,12221
2021-01-18T10,CAL,California,WND,Wind,1270,megawatthours,12221
2021-01-18T09,CAL,California,SUN,Solar,-19,megawatthours,12934
2021-01-18T09,CAL,California,WND,Wind,1316,megawatthours,12934
2021-01-18T08,CAL,California,SUN,Solar,-19,megawatthours,13183
2021-01-18T08,CAL,California,WND,Wind,1520,megawatthours,13183
2021-01-18T07,CAL,California,SUN,Solar,-20,megawatthours,14078
2021-01-18T07,CAL,California,WND,Wind,1417,megawatthours,14078
2021-01-18T06,CAL,California,SUN,Solar,-20,megawatthours,14508
2021-01-18T06,CAL,California,WND,Wind,1049,megawatthours,14508
2021-01-18T05,CAL,California,SUN,Solar,-19,megawatthours,15356
2021-01-18T05,CAL,California,WND,Wind,521,megawatthours,15356
2021-01-18T04,CAL,California,SUN,Solar,-19,megawatthours,16009
2021-01-18T04,CAL,California,WND,Wind,414,megawatthours,16009
2021-01-18T03,CAL,California,SUN,Solar,-19,megawatthours,17151
2021-01-18T03,CAL,California,WND,Wind,426,megawatthours,17151
2021-01-18T02,CAL,California,SUN,Solar,-23,megawatthours,17575
2021-01-18T02,CAL,California,WND,Wind,417,megawatthours,17575
2021-01-18T01,CAL,California,SUN,Solar,124,megawatthours,16078
2021-01-18T01,CAL,California,WND,Wind,380,megawatthours,16078
2021-01-18T00,CAL,California,SUN,Solar,4140,megawatthours,16459
2021-01-18T00,CAL,California,WND,Wind,291,megawatthours,16459
2021-01-17T23,CAL,California,SUN,Solar,7983,megawatthours,17735
2021-01-17T23,CAL,California,WND,Wind,135,megawatthours,17735
2021-01-17T22,CAL,California,SUN,Solar,9107,megawatthours,18090
2021-01-17T22,CAL,California,WND,Wind,180,megawatthours,18090
2021-01-17T21,CAL,California,SUN,Solar,9761,megawatthours,17922
2021-01-17T21,CAL,California,WND,Wind,132,megawatthours,17922
2021-01-17T20,CAL,California,SUN,Solar,9732,megawatthours,17852
2021-01-17T20,CAL,California,WND,Wind,191,megawatthours,17852
2021-01-17T19,CAL,California,SUN,Solar,9271,megawatthours,17691
2021-01-17T19,CAL,California,WND,Wind,432,megawatthours,17691
2021-01-17T18,CAL,California,SUN,Solar,8869,megawatthours,17323
2021-01-17T18,CAL,California,WND,Wind,355,megawatthours,17323
2021-01-17T17,CAL,California,SUN,Solar,8545,megawatthours,16988
2021-01-17T17,CAL,California,WND,Wind,301,megawatthours,16988
2021-01-17T16,CAL,California,SUN,Solar,4448,megawatthours,14584
2021-01-17T16,CAL,California,WND,Wind,501,megawatthours,14584
2021-01-17T15,CAL,California,SUN,Solar,233,megawatthours,12405
2021-01-17T15,CAL,California,WND,Wind,626,megawatthours,12405
2021-01-17T14,CAL,California,SUN,Solar,-22,megawatthours,12028
2021-01-17T14,CAL,California,WND,Wind,713,megawatthours,12028
2021-01-17T13,CAL,California,SUN,Solar,-22,megawatthours,11647
2021-01-17T13,CAL,California,WND,Wind,696,megawatthours,11647
2021-01-17T12,CAL,California,SUN,Solar,-21,megawatthours,11586
2021-01-17T12,CAL,California,WND,Wind,799,megawatthours,11586
2021-01-17T11,CAL,California,SUN,Solar,-20,megawatthours,11399
2021-01-17T11,CAL,California,WND,Wind,612,megawatthours,11399
2021-01-17T10,CAL,California,SUN,Solar,-19,megawatthours,11971
2021-01-17T10,CAL,California,WND,Wind,472,megawatthours,11971
2021-01-17T09,CAL,California,SUN,Solar,-19,megawatthours,12737
2021-01-17T09,CAL,California,WND,Wind,463,megawatthours,12737
2021-01-17T08,CAL,California,SUN,Solar,-19,megawatthours,13272
2021-01-17T08,CAL,California,WND,Wind,506,megawatthours,13272
2021-01-17T07,CAL,California,SUN,Solar,-19,megawatthours,13773
2021-01-17T07,CAL,California,WND,Wind,440,megawatthours,13773
2021-01-17T06,CAL,California,SUN,Solar,-19,megawatthours,15207
2021-01-17T06,CAL,California,WND,Wind,431,megawatthours,15207
2021-01-17T05,CAL,California,SUN,Solar,-19,megawatthours,16402
2021-01-17T05,CAL,California,WND,Wind,425,megawatthours,16402
2021-01-17T04,CAL,California,SUN,Solar,-19,megawatthours,17045
2021-01-17T04,CAL,California,WND,Wind,412,megawatthours,17045
2021-01-17T03,CAL,California,SUN,Solar,-19,megawatthours,17679
2021-01-17T03,CAL,California,WND,Wind,387,megawatthours,17679
2021-01-17T02,CAL,California,SUN,Solar,-22,megawatthours,17995
2021-01-17T02,CAL,California,WND,Wind,413,megawatthours,17995
2021-01-17T01,CAL,California,SUN,Solar,110,megawatthours,16693
2021-01-17T01,CAL,California,WND,Wind,346,megawatthours,16693
2021-01-17T00,CAL,California,SUN,Solar,4063,megawatthours,17173
2021-01-17T00,CAL,California,WND,Wind,229,megawatthours,17173
2021-01-16T23,CAL,California,SUN,Solar,8517,megawatthours,18793
2021-01-16T23,CAL,California,WND,Wind,364,megawatthours,18793
2021-01-16T22,CAL,California,SUN,Solar,9588,megawatthours,19040
2021-01-16T22,CAL,California,WND,Wind,584,megawatthours,19040
2021-01-16T21,CAL,California,SUN,Solar,9704,megawatthours,18635
2021-01-16T21,CAL,California,WND,Wind,480,megawatthours,18635
2021-01-16T20,CAL,California,SUN,Solar,9573,megawatthours,18480
2021-01-16T20,CAL,California,WND,Wind,534,megawatthours,18480
2021-01-16T19,CAL,California,SUN,Solar,9590,megawatthours,17893
2021-01-16T19,CAL,California,WND,Wind,253,megawatthours,17893
2021-01-16T18,CAL,California,SUN,Solar,9589,megawatthours,17875
2021-01-16T18,CAL,California,WND,Wind,126,megawatthours,17875
2021-01-16T17,CAL,California,SUN,Solar,8515,megawatthours,17284
2021-01-16T17,CAL,California,WND,Wind,165,megawatthours,17284
2021-01-16T16,CAL,California,SUN,Solar,4396,megawatthours,15615
2021-01-16T16,CAL,California,WND,Wind,295,megawatthours,15615
2021-01-16T15,CAL,California,SUN,Solar,225,megawatthours,13169
2021-01-16T15,CAL,California,WND,Wind,468,megawatthours,13169
2021-01-16T14,CAL,California,SUN,Solar,-24,megawatthours,12828
2021-01-16T14,CAL,California,WND,Wind,699,megawatthours,12828
2021-01-16T13,CAL,California,SUN,Solar,-24,megawatthours,12493
2021-01-16T13,CAL,California,WND,Wind,808,megawatthours,12493
2021-01-16T12,CAL,California,SUN,Solar,-23,megawatthours,12022
2021-01-16T12,CAL,California,WND,Wind,1016,megawatthours,12022
2021-01-16T11,CAL,California,SUN,Solar,-22,megawatthours,12192
2021-01-16T11,CAL,California,WND,Wind,979,megawatthours,12192
2021-01-16T10,CAL,California,SUN,Solar,-21,megawatthours,13070
2021-01-16T10,CAL,California,WND,Wind,1089,megawatthours,13070
2021-01-16T09,CAL,California,SUN,Solar,-21,megawatthours,13409
2021-01-16T09,CAL,California,WND,Wind,1578,megawatthours,13409
2021-01-16T08,CAL,California,SUN,Solar,-20,megawatthours,14246
2021-01-16T08,CAL,California,WND,Wind,1914,megawatthours,14246
2021-01-16T07,CAL,California,SUN,Solar,-19,megawatthours,14546
2021-01-16T07,CAL,California,WND,Wind,1605,megawatthours,14546
2021-01-16T06,CAL,California,SUN,Solar,-20,megawatthours,15684
2021-01-16T06,CAL,California,WND,Wind,1396,megawatthours,15684
2021-01-16T05,CAL,California,SUN,Solar,-7,megawatthours,17198
2021-01-16T05,CAL,California,WND,Wind,1493,megawatthours,17198
2021-01-16T04,CAL,California,SUN,Solar,-7,megawatthours,17949
2021-01-16T04,CAL,California,WND,Wind,1399,megawatthours,17949
2021-01-16T03,CAL,California,SUN,Solar,-7,megawatthours,19111
2021-01-16T03,CAL,California,WND,Wind,1047,megawatthours,19111
2021-01-16T02,CAL,California,SUN,Solar,-10,megawatthours,19825
2021-01-16T02,CAL,California,WND,Wind,1042,megawatthours,19825
2021-01-16T01,CAL,California,SUN,Solar,221,megawatthours,18970
2021-01-16T01,CAL,California,WND,Wind,768,megawatthours,18970
2021-01-16T00,CAL,California,SUN,Solar,3819,megawatthours,18960
2021-01-16T00,CAL,California,WND,Wind,173,megawatthours,18960
2021-01-15T23,CAL,California,SUN,Solar,8485,megawatthours,21367
2021-01-15T23,CAL,California,WND,Wind,33,megawatthours,21367
2021-01-15T22,CAL,California,SUN,Solar,9276,megawatthours,21249
2021-01-15T22,CAL,California,WND,Wind,25,megawatthours,21249
2021-01-15T21,CAL,California,SUN,Solar,9755,megawatthours,21291
2021-01-15T21,CAL,California,WND,Wind,53,megawatthours,21291
2021-01-15T20,CAL,California,SUN,Solar,9652,megawatthours,21038
2021-01-15T20,CAL,California,WND,Wind,139,megawatthours,21038
2021-01-15T19,CAL,California,SUN,Solar,9730,megawatthours,21198
2021-01-15T19,CAL,California,WND,Wind,290,megawatthours,21198
2021-01-15T18,CAL,California,SUN,Solar,9243,megawatthours,21156
2021-01-15T18,CAL,California,WND,Wind,151,megawatthours,21156
2021-01-15T17,CAL,California,SUN,Solar,8450,megawatthours,21213
2021-01-15T17,CAL,California,WND,Wind,171,megawatthours,21213
2021-01-15T16,CAL,California,SUN,Solar,4241,megawatthours,19102
2021-01-15T16,CAL,California,WND,Wind,222,megawatthours,19102
2021-01-15T15,CAL,California,SUN,Solar,231,megawatthours,16356
2021-01-15T15,CAL,California,WND,Wind,575,megawatthours,16356
2021-01-15T14,CAL,California,SUN,Solar,-23,megawatthours,14392
2021-01-15T14,CAL,California,WND,Wind,642,megawatthours,14392
2021-01-15T13,CAL,California,SUN,Solar,-23,megawatthours,13162
2021-01-15T13,CAL,California,WND,Wind,612,megawatthours,13162
2021-01-15T12,CAL,California,SUN,Solar,-23,megawatthours,12728
2021-01-15T12,CAL,California,WND,Wind,543,megawatthours,12728
2021-01-15T11,CAL,California,SUN,Solar,-21,megawatthours,12294
2021-01-15T11,CAL,California,WND,Wind,455,megawatthours,12294
2021-01-15T10,CAL,California,SUN,Solar,-20,megawatthours,12634
2021-01-15T10,CAL,California,WND,Wind,438,megawatthours,12634
2021-01-15T09,CAL,California,SUN,Solar,-20,megawatthours,13097
2021-01-15T09,CAL,California,WND,Wind,490,megawatthours,13097
2021-01-15T08,CAL,California,SUN,Solar,-19,megawatthours,13770
2021-01-15T08,CAL,California,WND,Wind,672,megawatthours,13770
2021-01-15T07,CAL,California,SUN,Solar,-20,megawatthours,14637
2021-01-15T07,CAL,California,WND,Wind,710,megawatthours,14637
2021-01-15T06,CAL,California,SUN,Solar,-20,megawatthours,15728
2021-01-15T06,CAL,California,WND,Wind,659,megawatthours,15728
2021-01-15T05,CAL,California,SUN,Solar,-19,megawatthours,17527
2021-01-15T05,CAL,California,WND,Wind,512,megawatthours,17527
2021-01-15T04,CAL,California,SUN,Solar,-19,megawatthours,18650
2021-01-15T04,CAL,California,WND,Wind,630,megawatthours,18650
2021-01-15T03,CAL,California,SUN,Solar,-19,megawatthours,20066
2021-01-15T03,CAL,California,WND,Wind,539,megawatthours,20066
2021-01-15T02,CAL,California,SUN,Solar,-22,megawatthours,20872
2021-01-15T02,CAL,California,WND,Wind,431,megawatthours,20872
2021-01-15T01,CAL,California,SUN,Solar,235,megawatthours,18958
2021-01-15T01,CAL,California,WND,Wind,397,megawatthours,18958
2021-01-15T00,CAL,California,SUN,Solar,3842,megawatthours,18676
2021-01-15T00,CAL,California,WND,Wind,410,megawatthours,18676
2021-01-14T23,CAL,California,SUN,Solar,8090,megawatthours,20581
2021-01-14T23,CAL,California,WND,Wind,327,megawatthours,20581
2021-01-14T22,CAL,California,SUN,Solar,8474,megawatthours,20721
2021-01-14T22,CAL,California,WND,Wind,328,megawatthours,20721
2021-01-14T21,CAL,California,SUN,Solar,8810,megawatthours,20823
2021-01-14T21,CAL,California,WND,Wind,390,megawatthours,20823
2021-01-14T20,CAL,California,SUN,Solar,8903,megawatthours,20752
2021-01-14T20,CAL,California,WND,Wind,371,megawatthours,20752
2021-01-14T19,CAL,California,SUN,Solar,8816,megawatthours,20499
2021-01-14T19,CAL,California,WND,Wind,535,megawatthours,20499
2021-01-14T18,CAL,California,SUN,Solar,8685,megawatthours,20779
2021-01-14T18,CAL,California,WND,Wind,505,megawatthours,20779
2021-01-14T17,CAL,California,SUN,Solar,7862,megawatthours,20678
2021-01-14T17,CAL,California,WND,Wind,439,megawatthours,20678
2021-01-14T16,CAL,California,SUN,Solar,4106,megawatthours,19048
2021-01-14T16,CAL,California,WND,Wind,495,megawatthours,19048
2021-01-14T15,CAL,California,SUN,Solar,195,megawatthours,17093
2021-01-14T15,CAL,California,WND,Wind,471,megawatthours,17093
2021-01-14T14,CAL,California,SUN,Solar,-22,megawatthours,15339
2021-01-14T14,CAL,California,WND,Wind,502,megawatthours,15339
2021-01-14T13,CAL,California,SUN,Solar,-22,megawatthours,13864
2021-01-14T13,CAL,California,WND,Wind,464,megawatthours,13864
2021-01-14T12,CAL,California,SUN,Solar,-21,megawatthours,12748
2021-01-14T12,CAL,California,WND,Wind,190,megawatthours,12748
2021-01-14T11,CAL,California,SUN,Solar,-21,megawatthours,12469
2021-01-14T11,CAL,California,WND,Wind,506,megawatthours,12469
2021-01-14T10,CAL,California,SUN,Solar,-20,megawatthours,12647
2021-01-14T10,CAL,California,WND,Wind,752,megawatthours,12647
2021-01-14T09,CAL,California,SUN,Solar,-20,megawatthours,12839
2021-01-14T09,CAL,California,WND,Wind,821,megawatthours,12839
2021-01-14T08,CAL,California,SUN,Solar,-17,megawatthours,13999
2021-01-14T08,CAL,California,WND,Wind,1286,megawatthours,13999
2021-01-14T07,CAL,California,SUN,Solar,-17,megawatthours,14877
2021-01-14T07,CAL,California,WND,Wind,1428,megawatthours,14877
2021-01-14T06,CAL,California,SUN,Solar,-17,megawatthours,16534
2021-01-14T06,CAL,California,WND,Wind,1880,megawatthours,16534
2021-01-14T05,CAL,California,SUN,Solar,-17,megawatthours,18259
2021-01-14T05,CAL,California,WND,Wind,2065,megawatthours,18259
2021-01-14T04,CAL,California,SUN,Solar,-17,megawatthours,19203
2021-01-14T04,CAL,California,WND,Wind,1667,megawatthours,19203
2021-01-14T03,CAL,California,SUN,Solar,-17,megawatthours,20376
2021-01-14T03,CAL,California,WND,Wind,1409,megawatthours,20376
2021-01-14T02,CAL,California,SUN,Solar,-21,megawatthours,20628
2021-01-14T02,CAL,California,WND,Wind,1395,megawatthours,20628
2021-01-14T01,CAL,California,SUN,Solar,132,megawatthours,19641
2021-01-14T01,CAL,California,WND,Wind,1730,megawatthours,19641
2021-01-14T00,CAL,California,SUN,Solar,2953,megawatthours,17627
2021-01-14T00,CAL,California,WND,Wind,988,megawatthours,17627
2021-01-13T23,CAL,California,SUN,Solar,6801,megawatthours,18816
2021-01-13T23,CAL,California,WND,Wind,690,megawatthours,18816
2021-01-13T22,CAL,California,SUN,Solar,7935,megawatthours,18588
2021-01-13T22,CAL,California,WND,Wind,211,megawatthours,18588
2021-01-13T21,CAL,California,SUN,Solar,8146,megawatthours,18902
2021-01-13T21,CAL,California,WND,Wind,271,megawatthours,18902
2021-01-13T20,CAL,California,SUN,Solar,8585,megawatthours,19221
2021-01-13T20,CAL,California,WND,Wind,230,megawatthours,19221
